,Unnamed: 0,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
160573,540360,LTE,440,51,47690,101184002,0,133.9185333252,34.632339477539,1000,38,1,1458920771,1491370661,0
160574,540361,LTE,440,51,47690,102471681,0,133.92677307129,34.655685424805,1000,100,1,1458920771,1492168220,0
160575,540362,LTE,440,51,47690,264773636,0,133.90205383301,34.636459350586,1000,25,1,1458920771,1492420456,0
160576,540363,LTE,440,51,47690,264773632,0,133.907547,34.639990999999995,1000,21,1,1458920771,1491719364,0
160577,540364,LTE,440,51,47690,264768769,0,133.928375,34.63623,1000,6,1,1458920771,1491804486,0
160579,540366,LTE,440,51,47690,105221377,0,133.924097,34.647446,1000,39,1,1458920771,1491804486,0
160581,540368,LTE,440,51,47690,264770050,0,133.914757,34.646244,1000,8,1,1458920771,1488431824,0
160587,540374,LTE,440,51,47690,102471683,0,133.92402648926,34.651565551758,1000,39,1,1458920771,1489038227,0
160588,540375,LTE,440,51,47690,264767233,0,133.919841,34.634367,1000,21,1,1458920771,1483512385,0
160589,540376,LTE,440,51,47690,264770818,0,133.907719,34.630966,1000,8,1,1458920771,1492420435,0
160667,540454,LTE,440,51,47681,101640961,0,133.900681,34.661636,1000,6,1,1458920767,1492219023,0
160668,540455,LTE,440,51,47681,102490113,0,133.92951965332,34.663925170898,1000,61,1,1458920767,1492420451,0
160670,540457,LTE,440,51,47681,101184257,0,133.90480041504,34.659805297852,1000,12,1,1458920767,1476346171,0
160671,540458,LTE,440,51,47681,102200323,0,133.93089294433997,34.661178588867,1000,87,1,1458920767,1492089254,0
160672,540459,LTE,440,51,47681,101637634,0,133.9185333252,34.66667175293,1000,119,1,1458920767,1492168220,0
160674,540461,LTE,440,51,47681,101210113,0,133.929576,34.663925,1000,73,1,1458920767,1492168195,0
160675,540462,LTE,440,51,47681,103506947,0,133.928146,34.658515,1000,33,1,1458920767,1492168200,0
160677,540464,LTE,440,51,47681,102919425,0,133.93089294433997,34.672164916992,1000,9,1,1458920767,1483773439,0
160679,540466,LTE,440,51,47681,264788225,0,133.925355,34.659805,1000,31,1,1458920768,1492168200,0
160684,540471,LTE,440,51,47681,104114178,0,133.90892028808997,34.663925170898,1000,2,1,1458920767,1479964826,0
160686,540473,LTE,440,51,47681,264765443,0,133.92265319824,34.669418334961,1000,1,1,1453161503,1453161503,0
160687,540474,LTE,440,51,47681,264767746,0,133.90434299999998,34.654312,1000,3,1,1458920768,1481782738,0
160690,540477,LTE,440,51,47681,264777473,0,133.88832092285,34.658432006836,1000,2,1,1458920768,1492168195,0
160692,540479,LTE,440,51,47681,264775169,0,133.914413,34.652069,1000,30,1,1458920768,1492219023,0
160746,540533,LTE,440,51,47689,101638401,0,133.898209,34.653214,1000,10,1,1458920770,1488349605,0
160752,540539,LTE,440,51,47689,101291523,0,133.89106750488,34.643325805664,1000,17,1,1458920770,1492219023,0
160753,540540,LTE,440,51,47689,102571521,0,133.891182,34.648705,1000,12,1,1458920770,1490683651,0
160756,540543,LTE,440,51,47689,101638403,0,133.893689,34.651565999999995,1000,11,1,1458920770,1487666894,0
160765,540552,LTE,440,51,47689,264769793,0,133.896652,34.652939,1000,15,1,1458920771,1492219023,0
160766,540553,LTE,440,51,47690,101495043,0,133.91441345215,34.630966186523,1000,51,1,1458920771,1492168195,0
160770,540557,LTE,440,51,47689,264784386,0,133.899994,34.646072,1000,2,1,1458920771,1463550303,0
160771,540558,LTE,440,51,47689,105385472,0,133.880525,34.647163,1000,34,1,1458920771,1492168195,0
160772,540559,LTE,440,51,47690,101295873,0,133.903427,34.640675,1000,43,1,1458920771,1492420456,0
160773,540560,LTE,440,51,47690,101639170,0,133.89793395996,34.636459350586,1000,47,1,1458920771,1492420435,0
160774,540561,LTE,440,51,47690,101636354,0,133.9254,34.641495,1000,27,1,1458920771,1491370650,0
160776,540563,LTE,440,51,47689,105466369,0,133.88832092285,34.658432006836,1000,33,1,1458920771,1489038227,0
160779,540566,LTE,440,51,47690,102227203,0,133.930893,34.633351,1000,19,1,1458920771,1492168195,0
160782,540569,LTE,440,51,47690,264773892,0,133.919907,34.645573,1000,11,1,1458920771,1471510368,0
160783,540570,LTE,440,51,47690,264838913,0,133.91304016113,34.641952514648,1000,24,1,1458920771,1485495166,0
160786,540573,LTE,440,51,47690,102575874,0,133.908291,34.637833,1000,24,1,1458920771,1492168220,0
160787,540574,LTE,440,51,47690,264773889,0,133.91966399999998,34.644538,1000,17,1,1458920771,1473320401,0
160788,540575,LTE,440,51,47690,102917889,0,133.902101,34.630966,1000,29,1,1458920771,1492420456,0
160790,540577,LTE,440,51,47690,264775682,0,133.907547,34.649918,1000,10,1,1458920771,1488431824,0
160961,540748,LTE,440,51,47681,101638914,0,133.911667,34.650719,1000,60,1,1458920767,1492420456,0
160963,540750,LTE,440,51,47681,102920962,0,133.896503,34.659805,1000,24,1,1458920767,1487334003,0
160965,540752,LTE,440,51,47681,102918915,0,133.907048,34.650692,1000,11,1,1458920767,1487334009,0
160967,540754,LTE,440,51,47681,102226947,0,133.928146,34.65979,1000,90,1,1458920767,1492168200,0
160969,540756,LTE,440,51,47681,101637377,0,133.91441345215,34.663925170898,1000,67,1,1458920767,1490255047,0
160970,540757,LTE,440,51,47681,101210115,0,133.92677307129,34.665298461914,1000,53,1,1458920767,1492420451,0
160971,540758,LTE,440,51,47681,103571201,0,133.92168,34.665298,1000,24,1,1458920767,1492420451,0
160973,540760,LTE,440,51,47681,101637633,0,133.919503,34.670792,1000,17,1,1458920767,1492089265,0
160974,540761,LTE,440,51,47681,101210114,0,133.9281463623,34.662551879883,1000,37,1,1458920767,1492168200,0
160975,540762,LTE,440,51,47681,102916867,0,133.91578700000002,34.651616,1000,27,1,1458920767,1488266090,0
160976,540763,LTE,440,51,47681,101184770,0,133.92265319824,34.665298461914,1000,75,1,1458920767,1492168220,0
160977,540764,LTE,440,51,47681,102490881,0,133.919759,34.661179,1000,28,1,1458920767,1492089270,0
160978,540765,LTE,440,51,47681,101184258,0,133.903427,34.655228,1000,24,1,1458920767,1487666894,0
160979,540766,LTE,440,51,47681,105377536,0,133.92952,34.667702,1000,8,1,1458920768,1484037996,0
160980,540767,LTE,440,51,47681,264767745,0,133.903552,34.655685,1000,11,1,1458920768,1492219023,0
160982,540769,LTE,440,51,47681,264833026,0,133.928279,34.662596,1000,31,1,1458920768,1492420435,0
160984,540771,LTE,440,51,47681,264774144,0,133.92414399999998,34.657137,1000,35,1,1458920768,1489556599,0
160985,540772,LTE,440,51,47681,104125954,0,133.923254,34.673452000000005,1000,16,1,1458920768,1486533371,0
160986,540773,LTE,440,51,47681,105438977,0,133.92952,34.663239000000004,1000,2,1,1458920768,1479011801,0
160987,540774,LTE,440,51,47681,264774145,0,133.919907,34.654716,1000,51,1,1458920768,1492089254,0
160989,540776,LTE,440,51,47681,105438976,0,133.92951965332,34.663925170898,1000,3,1,1458920768,1479455514,0
160990,540777,LTE,440,51,47681,264765440,0,133.925858,34.66713,1000,3,1,1458920768,1480320610,0
161020,540807,LTE,440,51,47687,103672323,0,133.92951965332,34.655685424805,1000,33,1,1458920770,1492089270,0
161043,540830,LTE,440,51,47689,101291521,0,133.890291,34.648819,1000,23,1,1458920770,1492168195,0
161051,540838,LTE,440,51,47689,101641217,0,133.886286,34.658432,1000,27,1,1458920770,1485845510,0
161052,540839,LTE,440,51,47690,101636353,0,133.9254,34.647696999999994,1000,93,1,1458920771,1492420451,0
161055,540842,LTE,440,51,47690,101191681,0,133.926773,34.655548,1000,50,1,1458920771,1491804486,0
161057,540844,LTE,440,51,47690,101638147,0,133.91523700000002,34.643188,1000,10,1,1458920771,1469048523,0
161058,540845,LTE,440,51,47689,102571523,0,133.884229,34.646325,1000,49,1,1458920770,1492219023,0
161059,540846,LTE,440,51,47689,102921219,0,133.881454,34.656589000000004,1000,38,1,1458920770,1486363858,0
161060,540847,LTE,440,51,47689,264784385,0,133.889465,34.646912,1000,18,1,1458920771,1490683651,0
161061,540848,LTE,440,51,47690,102464002,0,133.918533,34.630234,1000,15,1,1458920771,1486533683,0
161062,540849,LTE,440,51,47689,264769794,0,133.90342712402,34.655685424805,1000,2,1,1458920771,1481782738,0
161063,540850,LTE,440,51,47690,102464001,0,133.925235,34.637833,1000,25,1,1458920771,1492168195,0
161066,540853,LTE,440,51,47690,102471169,0,133.885574,34.640454,1000,11,1,1458920771,1482626153,0
161068,540855,LTE,440,51,47690,101191170,0,133.889694,34.631252,1000,24,1,1458920771,1492219023,0
161069,540856,LTE,440,51,47689,264789762,0,133.90205383301,34.647445678711,1000,6,1,1458920771,1487578255,0
161070,540857,LTE,440,51,47689,102918401,0,133.899307,34.653044,1000,13,1,1458920770,1487334003,0
161071,540858,LTE,440,51,47690,264770306,0,133.910019,34.637833,1000,5,1,1458920771,1485495177,0
161072,540859,LTE,440,51,47690,264767232,0,133.924079,34.636829,1000,26,1,1458920771,1492168195,0
161073,540860,LTE,440,51,47690,102781953,0,133.907332,34.647102000000004,1000,32,1,1458920771,1492168220,0
161074,540861,LTE,440,51,47690,264770049,0,133.915615,34.646072,1000,8,1,1458920771,1485326517,0
161075,540862,LTE,440,51,47690,102575873,0,133.903863,34.640578999999995,1000,41,1,1458920771,1488431824,0
161077,540864,LTE,440,51,47690,102916355,0,133.92539978027,34.64469909668,1000,24,1,1458920771,1491370650,0
161078,540865,LTE,440,51,47690,105229313,0,133.911667,34.647421,1000,55,1,1458920771,1492420456,0
161080,540867,LTE,440,51,47690,264794881,0,133.88711899999998,34.635086,1000,16,1,1458920771,1492089270,0
161082,540869,LTE,440,51,47690,264767236,0,133.91990661621,34.633712768555,1000,11,1,1458920771,1491370650,0
161083,540870,LTE,440,51,47690,104122370,0,133.897918,34.636459,1000,260,1,1458920771,1492420456,0
161085,540872,LTE,440,51,47690,264796930,0,133.90342712402,34.650192260742,1000,6,1,1458920771,1481782738,0
161086,540873,LTE,440,51,47690,264838914,0,133.913177,34.641953,1000,10,1,1458920771,1474031363,0
161213,541000,LTE,440,51,47681,101636867,0,133.91441345215,34.651565551758,1000,40,1,1458920767,1492219023,0
161215,541002,LTE,440,51,47681,103480323,0,133.93089294433997,34.662551879883,1000,42,1,1458920767,1492089254,0
161216,541003,LTE,440,51,47681,101499139,0,133.92265319824,34.661178588867,1000,37,1,1458920767,1491370650,0
161217,541004,LTE,440,51,47681,101639425,0,133.924576,34.67244,1000,5,1,1458920767,1486620856,0
161218,541005,LTE,440,51,47681,102917377,0,133.91441345215,34.663925170898,1000,44,1,1458920767,1486533683,0
161219,541006,LTE,440,51,47681,101637379,0,133.91304016113,34.663925170898,1000,30,1,1458920767,1489038227,0
161220,541007,LTE,440,51,47681,102916865,0,133.91595800000002,34.655685,1000,8,1,1458920767,1482124955,0
161221,541008,LTE,440,51,47681,102779137,0,133.92677307129,34.661178588867,1000,14,1,1458920767,1489798872,0
161222,541009,LTE,440,51,47681,101637122,0,133.914642,34.655685,1000,18,1,1458920767,1491881161,0
161223,541010,LTE,440,51,47681,102916866,0,133.921868,34.653331,1000,14,1,1458920767,1487578261,0
161224,541011,LTE,440,51,47681,101638913,0,133.910294,34.655248,1000,22,1,1458920767,1490683651,0
161227,541014,LTE,440,51,47681,104114179,0,133.90535,34.663925,1000,5,1,1458920767,1492219023,0
161229,541016,LTE,440,51,47681,105317890,0,133.91990661621,34.673538208008,1000,5,1,1458920768,1492089259,0
161230,541017,LTE,440,51,47681,264768257,0,133.9226,34.662605,1000,26,1,1458920768,1492168200,0
161231,541018,LTE,440,51,47681,264774146,0,133.918408,34.659556,1000,11,1,1458920768,1492089270,0
161234,541021,LTE,440,51,47681,103643906,0,133.91716003418,34.66667175293,1000,84,1,1458920767,1492168220,0
161235,541022,LTE,440,51,47681,264775170,0,133.914299,34.65271,1000,12,1,1458920768,1489556599,0
161240,541027,LTE,440,51,47681,264799234,0,133.929445,34.657059000000004,1000,55,1,1458920768,1492420435,0
161241,541028,LTE,440,51,47681,104122114,0,133.89793400000002,34.671890000000005,1000,5,1,1458920767,1491456165,0
161242,541029,LTE,440,51,47681,264769281,0,133.9185333252,34.670791625977,1000,2,1,1458920768,1491545312,0
161243,541030,LTE,440,51,47681,104037890,0,133.91990661621,34.673538208008,1000,8,1,1458920767,1474826673,0
161244,541031,LTE,440,51,47681,264833025,0,133.92952,34.662625,1000,56,1,1458920768,1492089265,0
161288,541075,LTE,440,51,47687,101426691,0,133.930397,34.655685,1000,36,1,1458920770,1490255047,0
161310,541097,LTE,440,51,47689,102921218,0,133.881666,34.650298,1000,52,1,1458920770,1486445403,0
161316,541103,LTE,440,51,47689,102571522,0,133.896455,34.646072,1000,13,1,1458920770,1492219023,0
161318,541105,LTE,440,51,47689,102921217,0,133.88969421387,34.658432006836,1000,26,1,1458920770,1486533371,0
161319,541106,LTE,440,51,47690,101636355,0,133.92539978027,34.64469909668,1000,19,1,1458920771,1490856054,0
161320,541107,LTE,440,51,47689,102918402,0,133.89740600000002,34.650192,1000,13,1,1458920770,1492219023,0
161321,541108,LTE,440,51,47689,105373952,0,133.898087,34.646225,1000,9,1,1458920771,1490683681,0
161324,541111,LTE,440,51,47690,101639171,0,133.893814,34.638944,1000,21,1,1458920771,1492420435,0
161327,541114,LTE,440,51,47690,264780033,0,133.93089294433997,34.633712768555,1000,3,1,1458920771,1463550339,0
161328,541115,LTE,440,51,47690,264796929,0,133.90342712402,34.650192260742,1000,28,1,1458920771,1490683681,0
161329,541116,LTE,440,51,47690,102916353,0,133.92539978027,34.647445678711,1000,28,1,1458920771,1489038227,0
161330,541117,LTE,440,51,47690,264773888,0,133.92265319824,34.648818969727,1000,33,1,1458920771,1487828734,0
161331,541118,LTE,440,51,47690,102916354,0,133.93089294433997,34.641952514648,1000,1,1,1439652146,1439652146,0
161332,541119,LTE,440,51,47690,264797954,0,133.926344,34.653025,1000,16,1,1458920771,1487578255,0
161333,541120,LTE,440,51,47690,264794113,0,133.9254,34.647566999999995,1000,34,1,1458920771,1489556605,0
161335,541122,LTE,440,51,47690,102471682,0,133.928009,34.651565999999995,1000,10,1,1458920771,1491370650,0
161336,541123,LTE,440,51,47690,264770817,0,133.90754699707,34.630966186523,1000,14,1,1458920771,1491370655,0
161337,541124,LTE,440,51,47690,103821825,0,133.923668,34.647446,1000,23,1,1458920771,1484349379,0
161338,541125,LTE,440,51,47690,264797953,0,133.92677307129,34.652938842773,1000,29,1,1458920771,1487666935,0
161339,541126,LTE,440,51,47690,103821826,0,133.917847,34.646072,1000,4,1,1458920771,1480684798,0
161341,541128,LTE,440,51,47690,264777217,0,133.92539978027,34.643325805664,1000,43,1,1458920771,1492168195,0
161513,541300,LTE,440,51,47681,102779139,0,133.92265319824,34.661178588867,1000,22,1,1458920767,1492168200,0
161518,541305,LTE,440,51,47681,101637378,0,133.910595,34.661179,1000,41,1,1458920767,1489038227,0
161519,541306,LTE,440,51,47681,101184769,0,133.924526,34.668420000000005,1000,11,1,1458920767,1492089265,0
161520,541307,LTE,440,51,47681,102464258,0,133.903976,34.655479,1000,20,1,1458920767,1487666894,0
161522,541309,LTE,440,51,47681,101499138,0,133.9254,34.658372,1000,69,1,1458920767,1492089270,0
161523,541310,LTE,440,51,47681,102464257,0,133.906238,34.659741,1000,43,1,1458920767,1487666894,0
161524,541311,LTE,440,51,47681,101636865,0,133.9185333252,34.654312133789,1000,31,1,1458920767,1490683681,0
161525,541312,LTE,440,51,47681,101184259,0,133.90342712402,34.659805297852,1000,24,1,1458920767,1487334003,0
161526,541313,LTE,440,51,47681,101640962,0,133.89656066895,34.659805297852,1000,24,1,1458920767,1492168195,0
161530,541317,LTE,440,51,47681,103643907,0,133.914413,34.670105,1000,2,1,1458920767,1470221190,0
161535,541322,LTE,440,51,47681,264807170,0,133.930893,34.669418,1000,3,1,1458920768,1483773439,0
161538,541325,LTE,440,51,47681,105441280,0,133.92952,34.661453,1000,15,1,1458920768,1483595463,0
161539,541326,LTE,440,51,47681,103958017,0,133.91716003418,34.662551879883,1000,4,1,1458920767,1481370074,0
161540,541327,LTE,440,51,47681,264776193,0,133.93180800000002,34.661179,1000,9,1,1458920768,1480320610,0
161545,541332,LTE,440,51,47681,264799233,0,133.92951965332,34.658432006836,1000,70,1,1458920768,1492089254,0
161546,541333,LTE,440,51,47681,264807169,0,133.930206,34.673367,1000,8,1,1458920768,1492420435,0
161586,541373,LTE,440,51,47687,102920451,0,133.92951965332,34.648818969727,1000,2,1,1458920770,1482995090,0
161597,541384,LTE,440,51,47689,101638402,0,133.89793395996,34.650192260742,1000,2,1,1458920770,1488349605,0
161607,541394,LTE,440,51,47689,101641219,0,133.88282775879,34.65705871582,1000,27,1,1458920770,1485845510,0
161610,541397,LTE,440,51,47690,101637889,0,133.89986299999998,34.630966,1000,84,1,1458920771,1492420456,0
161612,541399,LTE,440,51,47690,101295874,0,133.91038799999998,34.637643,1000,29,1,1458920771,1492420456,0
161614,541401,LTE,440,51,47690,101639169,0,133.90198700000002,34.640546,1000,41,1,1458920771,1492168200,0
161615,541402,LTE,440,51,47690,102471171,0,133.883858,34.633713,1000,8,1,1458920771,1486445403,0
161617,541404,LTE,440,51,47690,101637891,0,133.89793400000002,34.632356,1000,82,1,1458920771,1492420456,0
161618,541405,LTE,440,51,47690,101191682,0,133.92726399999998,34.652301,1000,28,1,1458920771,1491370650,0
161620,541407,LTE,440,51,47690,102781954,0,133.902054,34.645749,1000,34,1,1458920771,1488431824,0
161622,541409,LTE,440,51,47690,104122371,0,133.893249,34.639367,1000,17,1,1458920771,1485586241,0
161623,541410,LTE,440,51,47690,264782850,0,133.900556,34.630966,1000,11,1,1458920771,1492420435,0
161625,541412,LTE,440,51,47690,103544579,0,133.91896200000002,34.640408,1000,16,1,1458920771,1492168220,0
161626,541413,LTE,440,51,47690,264773633,0,133.901951,34.636253,1000,40,1,1458920771,1489738193,0
161627,541414,LTE,440,51,47690,264794114,0,133.92539978027,34.647445678711,1000,14,1,1458920771,1487578255,0
161628,541415,LTE,440,51,47690,264773891,0,133.92265319824,34.648818969727,1000,19,1,1458920771,1487578255,0
161629,541416,LTE,440,51,47690,102917891,0,133.89793395996,34.632339477539,1000,54,1,1458920771,1492089717,0
161631,541418,LTE,440,51,47690,264798722,0,133.89656066895,34.636459350586,1000,15,1,1458920771,1492420456,0
161632,541419,LTE,440,51,47690,104132097,0,133.911967,34.646158,1000,32,1,1458920771,1492089717,0
197978,684307,LTE,440,51,47681,102919427,0,133.927671,34.670792,1000,26,1,1458920767,1483773439,0
198831,687687,LTE,440,50,47681,102291202,0,133.92127990723,34.665298461914,1000,6,1,1459359322,1490609354,0
200803,695687,LTE,440,51,47690,105380864,0,133.893814,34.636345,1000,12,1,1459686382,1492420435,0
202994,703827,LTE,440,50,47690,102575873,0,133.90754699707,34.640579223633,1000,1,1,1460106190,1460106190,0
203082,704151,LTE,440,51,47681,104132864,0,133.91578674316003,34.665298461914,1000,4,1,1460149694,1485845510,0
203083,704152,LTE,440,51,47690,103544577,0,133.91990661621,34.641952514648,1000,7,1,1460149694,1481609697,0
203084,704153,LTE,440,51,47690,102376194,0,133.922104,34.651565999999995,1000,10,1,1460149694,1482538476,0
203089,704164,LTE,440,51,47690,103821827,0,133.92127990723,34.648818969727,1000,3,1,1460149694,1478755037,0
203091,704169,LTE,440,51,47690,264767234,0,133.91716,34.636656,1000,7,1,1460149695,1469514408,0
204777,710615,LTE,440,51,47689,102918403,0,133.894958,34.652939,1000,6,1,1460484931,1481370068,0
204786,710650,LTE,440,51,47690,105221379,0,133.920273,34.64772,1000,15,1,1460484931,1486533653,0
205063,711985,LTE,440,51,47689,102780930,0,133.879831,34.653064,1000,11,1,1460584019,1485495172,0
205365,713373,LTE,440,51,47681,264765441,0,133.921661,34.666595,1000,18,1,1460989743,1489785313,0
205366,713374,LTE,440,51,47681,264765444,0,133.921569,34.666599,1000,19,1,1460989744,1489395542,0
206434,718576,LTE,440,51,47690,102376195,0,133.917847,34.653625,1000,2,1,1461124022,1469514408,0
207584,724912,LTE,440,51,47681,102918914,0,133.91061000000002,34.651249,1000,13,1,1461354803,1487666935,0
208107,727467,LTE,440,51,47689,105466370,0,133.881729,34.659531,1000,5,1,1461398805,1486363858,0
209571,732635,LTE,440,50,47681,102919427,0,133.92643,34.671478,1000,4,1,1458589875,1490609354,0
209579,732643,LTE,440,50,47681,101184771,0,133.919907,34.667587,1000,3,1,1461639564,1488711381,0
209597,732803,LTE,440,50,47681,101210115,0,133.924026,34.663582,1000,8,1,1461640362,1492325846,0
209985,735005,LTE,440,50,47681,105337600,0,133.89930725098,34.66667175293,1000,1,1,1461741573,1461741573,0
211210,740801,LTE,440,50,47690,264770305,0,133.91166687012,34.636459350586,1000,2,1,1462032399,1471650684,0
211214,740823,LTE,440,50,47690,264770306,0,133.909836,34.635086,1000,3,1,1462032399,1462167590,0
211288,741321,LTE,440,51,47689,264784897,0,133.884201,34.646896000000005,1000,5,1,1462079160,1481012306,0
219310,769822,LTE,440,50,47689,264769793,0,133.89656066895,34.652938842773,1000,1,1,1463261465,1463261465,0
219311,769824,LTE,440,50,47689,101638401,0,133.89930725098,34.654312133789,1000,1,1,1463261465,1463261465,0
219312,769828,LTE,440,50,47681,102291201,0,133.922501,34.665298,1000,9,1,1463285160,1490609354,0
220130,773779,LTE,440,51,47690,102781955,0,133.90205383301,34.648818969727,1000,31,1,1458920771,1490683681,0
220715,776771,LTE,440,51,47690,103656194,0,133.922653,34.650977000000005,1000,7,1,1463576331,1482826157,0
220716,776772,LTE,440,51,47690,101638145,0,133.917847,34.645386,1000,2,1,1463576331,1466663219,0
220717,776773,LTE,440,51,47690,105221378,0,133.918695,34.647123,1000,17,1,1463576331,1486533653,0
222943,788850,LTE,440,51,47690,264780034,0,133.93089294433997,34.633712768555,1000,1,1,1464248975,1464248975,0
222944,788851,LTE,440,51,47690,264768770,0,133.9281463623,34.636459350586,1000,2,1,1464416584,1467645022,0
225618,801210,LTE,440,51,47681,102490883,0,133.91716003418,34.662551879883,1000,1,1,1464909178,1464909178,0
225962,802427,LTE,440,50,47689,102918402,0,133.89381408691003,34.648818969727,1000,1,1,1464991081,1464991081,0
225983,802450,LTE,440,50,47690,101637891,0,133.89793395996,34.632339477539,1000,1,1,1464991081,1464991081,0
225984,802451,LTE,440,50,47689,102571521,0,133.89106750488,34.648818969727,1000,1,1,1464991079,1464991079,0
226019,802487,LTE,440,50,47689,102918403,0,133.893127,34.652252000000004,1000,2,1,1458589882,1464991079,0
226023,802491,LTE,440,50,47689,105466370,0,133.88145446777,34.659805297852,1000,1,1,1464991079,1464991079,0
226024,802492,LTE,440,50,47689,105466371,0,133.88145446777,34.662551879883,1000,1,1,1464991079,1464991079,0
226068,802536,LTE,440,50,47689,102921218,0,133.88763400000002,34.652252000000004,1000,2,1,1458589882,1464991079,0
226069,802537,LTE,440,50,47689,104965633,0,133.88008100000002,34.654999,1000,2,1,1465015572,1475118681,0
226098,802566,LTE,440,50,47689,101500930,0,133.88145446777,34.654312133789,1000,1,1,1464991079,1464991079,0
227422,807687,LTE,440,50,47690,264770817,0,133.90892028808997,34.630966186523,1000,1,1,1465274068,1465274068,0
227454,807720,LTE,440,50,47690,264782849,0,133.90205383301,34.630966186523,1000,1,1,1465274064,1465274064,0
229714,818601,LTE,440,51,47690,264779778,0,133.895874,34.637833,1000,2,1,1465837661,1467499686,0
232312,830251,LTE,440,51,47681,264848384,0,133.91990661621,34.665298461914,1000,6,1,1466424431,1483595463,0
233049,833396,LTE,440,51,47681,101638658,0,133.897705,34.671021,1404,6,1,1466633268,1491456165,0
233050,833397,LTE,440,51,47681,101637121,0,133.910403,34.658487,1000,25,1,1466633268,1492420456,0
236519,846628,LTE,440,51,47681,264833794,0,133.93089294433997,34.665298461914,1000,1,1,1467469599,1467469599,0
244794,875651,LTE,440,51,47690,101191171,0,133.8842010498,34.63508605957,1000,9,1,1469251579,1490683681,0
244795,875652,LTE,440,51,47689,105378304,0,133.881454,34.639755,1000,5,1,1469251579,1486445403,0
246541,882010,LTE,440,51,47690,264767237,0,133.9185333252,34.637832641602,1000,4,1,1469537908,1487666935,0
251410,898339,LTE,440,50,47681,104126465,0,133.9185333252,34.665298461914,1000,1,1,1470225206,1470225206,0
251412,898358,LTE,440,50,47681,102490883,0,133.918304,34.661179,1000,6,1,1470277217,1492325846,0
252218,901301,LTE,440,51,47681,102307841,0,133.918533,34.664841,1000,3,1,1470413996,1490592286,0
252224,901307,LTE,440,51,47689,101641218,0,133.880997,34.652328000000004,1000,9,1,1470413998,1486363858,0
253556,906204,LTE,440,50,47690,102471681,0,133.926086,34.668388,1000,4,1,1470588544,1492325846,0
256242,915405,LTE,440,50,47681,102307841,0,133.9185333252,34.665298461914,1000,1,1,1470915363,1470915363,0
261117,930632,LTE,440,51,47681,104126465,0,133.9185333252,34.665298461914,1000,1,1,1471449841,1471449841,0
268362,953770,LTE,440,50,47681,102464769,0,133.925674,34.669693,1000,5,1,1472677608,1480318216,0
268369,953785,LTE,440,50,47681,101499137,0,133.92574299999998,34.661522,1000,4,1,1472677608,1490609354,0
268370,953786,LTE,440,50,47681,105317890,0,133.91990661621,34.673538208008,1000,1,1,1472640838,1472640838,0
268372,953794,LTE,440,50,47681,264769281,0,133.91716003418,34.670791625977,1000,1,1,1472640838,1472640838,0
268373,953795,LTE,440,50,47681,264825857,0,133.9185333252,34.672164916992,1000,1,1,1472640838,1472640838,0
272922,971931,LTE,440,51,47681,264833792,0,133.93089294433997,34.665298461914,1000,1,1,1473534121,1473534121,0
273959,977104,LTE,440,50,47681,102490882,0,133.917503,34.658432,1000,4,1,1473818319,1480318228,0
273960,977105,LTE,440,50,47681,264765444,0,133.92265319824,34.66667175293,1000,1,1,1473761095,1473761095,0
274092,977820,LTE,440,51,47681,264849154,0,133.917618,34.666672,1000,3,1,1473854149,1491545312,0
284541,1018771,LTE,440,50,47690,103821825,0,133.92127990723,34.647445678711,1000,1,1,1476006742,1476006742,0
284544,1018775,LTE,440,50,47681,102916866,0,133.92265319824,34.651565551758,1000,1,1,1476006742,1476006742,0
284547,1018780,LTE,440,50,47690,105221379,0,133.92127990723,34.648818969727,1000,1,1,1476006742,1476006742,0
284549,1018783,LTE,440,50,47690,102376194,0,133.92265319824,34.651565551758,1000,1,1,1476006742,1476006742,0
292502,1050566,LTE,440,51,47681,105235968,0,133.91990661621,34.665298461914,1000,1,1,1477984368,1477984368,0
294048,1057107,LTE,440,51,47681,264789506,0,133.929672,34.666672,1000,9,1,1478426745,1492168220,0
298256,1073911,LTE,440,51,47690,102471170,0,133.891754,34.636459,1000,4,1,1479617179,1490683681,0
298928,1076065,LTE,440,51,47681,264848386,0,133.920822,34.665298,1000,3,1,1479735852,1488875173,0
298961,1076208,LTE,440,51,47681,264849152,0,133.917847,34.666672,1000,2,1,1479744189,1491545312,0
300916,1084252,LTE,440,50,47690,264838914,0,133.91304016113,34.643325805664,1000,1,1,1480318234,1480318234,0
309154,1124970,LTE,440,50,47681,102918915,0,133.9102935791,34.650192260742,1000,1,1,1483146598,1483146598,0
309155,1124971,LTE,440,50,47690,102781953,0,133.90480041504,34.646072387695,1000,2,1,1483170366,1487579506,0
312399,1139889,LTE,440,51,47687,264815106,0,133.93089294433997,34.655685424805,1000,1,1,1484038002,1484038002,0
319575,1175156,LTE,440,50,47681,101637121,0,133.90892028808997,34.661178588867,1000,1,1,1486862499,1486862499,0
319581,1175164,LTE,440,50,47681,101637378,0,133.91166687012,34.661178588867,1000,1,1,1486862499,1486862499,0
319583,1175166,LTE,440,50,47681,101638914,0,133.90617370605,34.659805297852,1000,1,1,1486862499,1486862499,0
320814,1181578,LTE,440,51,47689,100779271,0,133.88008100000002,34.653853999999995,1000,3,1,1487381707,1492168195,0
